town,studio_units,1br_units,2br_units,3br_units,4br_units,tot_units,square_footage,ceiling_height,final_market_value,investment_rating,net_operating_income,parking_spots,year_built
Lake,0.0,0,0,0.0,0.0,0,3372,15,274341,0,19662,0.0,1960
Lake,0.0,0,0,0.0,0.0,0,2784,18,330159,0,16233,0.0,1965
Lake,0.0,0,0,0.0,0.0,0,284,10,40231,0,1656,0.0,1967
Lake,0.0,0,0,0.0,0.0,0,3750,18,754239,0,21866,0.0,2017
Lake,0.0,0,0,0.0,0.0,0,939,16,70036,0,5475,0.0,1978
Lake,0.0,0,0,0.0,0.0,0,3300,18,636832,0,19242,0.0,2020
Lake,0.0,0,0,0.0,0.0,0,2250,12,161550,0,13119,0.0,1962
Lake,0.0,0,0,0.0,0.0,0,2765,16,198527,0,16122,0.0,1961
Lake,0.0,0,0,0.0,0.0,0,1994,13,573945,0,11627,0.0,1978
Lake,0.0,0,0,0.0,0.0,0,3000,12,215400,0,17493,0.0,1967
Lake,0.0,0,0,0.0,0.0,0,6451,12,580453,0,37615,0.0,1997
Lake,0.0,0,0,0.0,0.0,0,180,16,31197,0,1049,0.0,2013
Lake,0.0,0,0,0.0,0.0,0,720,10,54376,0,4198,0.0,1955
Lake,0.0,0,0,0.0,0.0,0,111600,19,4073400,0,360468,0.0,1961
Lake,0.0,0,0,0.0,0.0,0,990,17,71082,0,5772,0.0,1982
Lake,0.0,0,0,0.0,0.0,0,2986,14,214394,0,17411,0.0,1977
Lake,0.0,0,0,0.0,0.0,0,300,14,28928,0,1749,0.0,1996
Lake,0.0,0,0,0.0,0.0,0,2400,10,287696,0,13994,0.0,2014
Lake,0.0,0,0,0.0,0.0,0,3300,18,782053,0,19242,0.0,2019
Lake,0.0,0,0,0.0,0.0,0,1792,20,304000,0,10449,0.0,2019
Lake,0.0,0,0,0.0,0.0,0,5280,28,908328,0,30787,0.0,2019
Lake,0.0,0,0,0.0,0.0,0,108900,36,13164457,0,703494,0.0,2019
Lake,0.0,0,0,0.0,0.0,0,168275,30,15265710,0,1087056,0.0,2019
Lake,0.0,0,0,0.0,0.0,0,2250,10,144916,0,9371,0.0,1918
Lake,0.0,0,0,0.0,0.0,0,2400,18,166892,0,9996,0.0,2004
Lake,0.0,0,0,0.0,0.0,0,12500,14,787357,D,63218,0.0,1928
Lake,0.0,0,0,0.0,0.0,0,4000,12,320888,C,21760,0.0,1955
Lake,0.0,0,0,0.0,0.0,0,31600,15,1911800,C,145044,0.0,1937
Lake,0.0,0,0,0.0,0.0,0,29670,26,1657474,D,136185,0.0,1927
Lake,0.0,0,0,0.0,0.0,0,26452,16,1684661,B,121414,0.0,1958
Lake,0.0,0,0,0.0,0.0,0,12591,14,901633,B,63678,0.0,1968
Lake,0.0,0,0,0.0,0.0,0,1728,14,129128,D,9400,0.0,1933
Lake,0.0,0,0,0.0,0.0,0,13692,24,932387,C,69247,0.0,1949
Lake,0.0,0,0,0.0,0.0,0,9780,23,784573,C,53203,0.0,1939
Lake,0.0,0,0,0.0,0.0,0,4746,12,804746,B,38727,0.0,1965
Lake,0.0,0,0,0.0,0.0,0,9520,16,763715,C,51788,0.0,1950
Lake,0.0,0,0,0.0,0.0,0,6500,18,546000,B,35360,0.0,1982
Lake,0.0,0,0,0.0,0.0,0,10001,18,716165,B,50580,0.0,1960
Lake,0.0,0,0,0.0,0.0,0,14903,14,1014852,C,75371,0.0,1963
Lake,0.0,0,0,0.0,0.0,0,22044,14,1403927,B,101181,0.0,1961
Lake,0.0,0,0,0.0,0.0,0,23934,17,1448007,C,109857,0.0,1959
Lake,0.0,0,0,0.0,0.0,0,29258,17,1770109,C,134294,0.0,1988
Lake,0.0,0,0,0.0,0.0,0,3224,14,270816,B,17538,0.0,1950
Lake,0.0,0,0,0.0,0.0,0,7686,16,616588,C,41811,0.0,1960
Lake,0.0,0,0,0.0,0.0,0,3255,18,273420,B,17707,0.0,1944
Lake,0.0,0,0,0.0,0.0,0,7554,15,634536,B,41093,0.0,1958
Lake,0.0,0,0,0.0,0.0,0,6300,13,505400,C,34272,0.0,1953
Lake,0.0,0,0,0.0,0.0,0,8509,14,714756,B,46288,0.0,1957
Lake,0.0,0,0,0.0,0.0,0,58354,18,2945053,B,235604,0.0,1957
Lake,0.0,0,0,0.0,0.0,0,13530,23,479700,D,46002,0.0,1939
Lake,0.0,0,0,0.0,0.0,0,14787,18,524266,D,50275,0.0,1963
Lake,0.0,0,0,0.0,0.0,0,62965,18,2232395,D,214081,0.0,1978
Lake,0.0,0,0,0.0,0.0,0,7107,19,251975,D,24163,0.0,1976
Lake,0.0,0,0,0.0,0.0,0,5924,14,210032,D,20141,0.0,1951
Lake,0.0,0,0,0.0,0.0,0,123436,16,3994837,D,335745,0.0,1968
Lake,0.0,0,0,0.0,0.0,0,129477,16,4190346,D,352177,0.0,1968
Lake,0.0,0,0,0.0,0.0,0,36625,28,2215812,C,168108,0.0,1977
Lake,0.0,0,0,0.0,0.0,0,33495,18,2382331,C,217801,0.0,1956
Lake,0.0,0,0,0.0,0.0,0,4800,16,456120,B,26112,0.0,1964
Lake,0.0,0,0,0.0,0.0,0,25898,17,1566829,C,118871,0.0,1968
Lake,0.0,0,0,0.0,0.0,0,21215,16,1351130,B,97376,0.0,1960
Lake,0.0,0,0,0.0,0.0,0,19994,20,1361535,C,101119,0.0,1962
Lake,0.0,0,0,0.0,0.0,0,6210,15,464056,D,33782,0.0,2008
Lake,0.0,0,0,0.0,0.0,0,12512,38,788113,D,63279,0.0,1928
Lake,0.0,0,0,0.0,0.0,0,47818,28,1755137,D,193065,0.0,1936
Lake,0.0,0,0,0.0,0.0,0,16498,18,1123467,C,83438,0.0,1967
Lake,0.0,0,0,0.0,0.0,0,14367,30,904957,D,72661,0.0,1933
Lake,0.0,0,0,0.0,0.0,0,12478,14,893541,B,63107,0.0,1972
Lake,0.0,0,0,0.0,0.0,0,10323,14,702967,C,52208,0.0,1961
Lake,0.0,0,0,0.0,0.0,0,8680,22,648632,D,47219,0.0,1916
Lake,0.0,0,0,0.0,0.0,0,66956,47,2457589,D,270334,0.0,1944
Lake,0.0,0,0,0.0,0.0,0,37750,60,2108852,D,173272,0.0,1914
Lake,0.0,0,0,0.0,0.0,0,46800,54,1717772,D,188955,0.0,1911
Lake,0.0,0,0,0.0,0.0,0,45993,60,2321209,B,185696,0.0,1938
Lake,0.0,0,0,0.0,0.0,0,4320,22,322821,D,23500,0.0,1988
Lake,0.0,0,0,0.0,0.0,0,27899,12,1558539,D,128056,0.0,1906
Lake,0.0,0,0,0.0,0.0,0,66730,26,3169675,D,269422,0.0,1918
Lake,0.0,0,0,0.0,0.0,0,45535,12,1671341,D,183847,0.0,1933
Lake,0.0,0,0,0.0,0.0,0,9728,24,511162,D,56227,0.0,1915
Lake,0.0,0,0,0.0,0.0,0,14466,26,1035901,B,73161,0.0,1953
Lake,0.0,0,0,0.0,0.0,0,15300,19,1041887,C,77379,0.0,1938
Lake,0.0,0,0,0.0,0.0,0,5600,15,470400,B,30464,0.0,1961
Lake,0.0,0,0,0.0,0.0,0,10934,15,688717,D,55298,0.0,1914
Lake,0.0,0,0,0.0,0.0,0,3500,13,294000,B,19040,0.0,1960
Lake,0.0,0,0,0.0,0.0,0,13800,14,1911613,C,149557,0.0,1966
Lake,0.0,0,0,0.0,0.0,0,32600,48,1821154,D,149634,0.0,1923
Lake,0.0,0,0,0.0,0.0,0,11840,17,847855,B,59880,0.0,1970
Lake,0.0,0,0,0.0,0.0,0,8030,14,674520,B,43683,0.0,1939
Lake,0.0,0,0,0.0,0.0,0,20400,14,1139618,D,93636,0.0,1928
Lake,0.0,0,0,0.0,0.0,0,32002,16,1936121,C,146889,0.0,1955
Lake,0.0,0,0,0.0,0.0,0,8125,14,607159,D,44200,0.0,1931
Lake,0.0,0,0,0.0,0.0,0,6365,14,510614,C,34625,0.0,1949
Lake,0.0,0,0,0.0,0.0,0,8570,14,640412,D,46620,0.0,1911
Lake,0.0,0,0,0.0,0.0,0,20150,30,1125652,D,92488,0.0,1934
Lake,0.0,0,0,0.0,0.0,0,4000,16,404000,D,32640,0.0,1924
Lake,0.0,0,0,0.0,0.0,0,5127,16,383126,D,27890,0.0,1913
Lake,0.0,0,0,0.0,0.0,0,13015,14,931996,B,65823,0.0,1966
Lake,0.0,0,0,0.0,0.0,0,58436,16,2949191,B,235935,0.0,1955
Lake,0.0,0,0,0.0,0.0,0,29666,18,1657250,D,136166,0.0,1917
Lake,0.0,0,0,0.0,0.0,0,21445,26,1197995,D,98432,0.0,1923
Lake,0.0,0,0,0.0,0.0,0,1706,16,243492,D,17401,0.0,1926
Lake,0.0,0,0,0.0,0.0,0,44752,28,2258577,B,180686,0.0,1951
Lake,0.0,0,0,0.0,0.0,0,25471,16,2190506,C,233823,0.0,1950
Lake,0.0,0,0,0.0,0.0,0,2160,12,422290,B,22032,0.0,1974
Lake,0.0,0,0,0.0,0.0,0,23535,40,1314750,D,108025,0.0,1927
Lake,0.0,0,0,0.0,0.0,0,21554,30,1304017,C,98932,0.0,1944
Lake,0.0,0,0,0.0,0.0,0,34874,30,1948188,D,160071,0.0,1919
Lake,0.0,0,0,0.0,0.0,0,8110,18,650602,C,44118,0.0,1938
Lake,0.0,0,0,0.0,0.0,0,22585,15,1438382,B,103665,0.0,1948
Lake,0.0,0,0,0.0,0.0,0,44081,12,2776602,D,222939,0.0,1921
Lake,0.0,0,0,0.0,0.0,0,3210,14,279561,D,26193,0.0,1919
Lake,0.0,0,0,0.0,0.0,0,6295,14,470408,D,34244,0.0,1929
Lake,0.0,0,0,0.0,0.0,0,7244,14,541324,D,39407,0.0,1919
Lake,0.0,0,0,0.0,0.0,0,3236,14,241817,D,17603,0.0,1918
Lake,0.0,0,0,0.0,0.0,0,9805,16,786578,C,53339,0.0,1976
Lake,0.0,0,0,0.0,0.0,0,3000,10,240666,C,16320,0.0,1977
Lake,0.0,0,0,0.0,0.0,0,23133,26,1292293,D,106180,0.0,1911
Lake,0.0,0,0,0.0,0.0,0,4100,17,306381,D,22304,0.0,1921
Lake,0.0,0,0,0.0,0.0,0,4836,18,361381,D,26307,0.0,1915
Lake,0.0,0,0,0.0,0.0,0,4818,14,360036,D,26209,0.0,1919
Lake,0.0,0,0,0.0,0.0,0,2650,12,198027,D,14416,0.0,1896
Lake,0.0,0,0,0.0,0.0,0,14416,26,908044,D,72908,0.0,1923
Lake,0.0,0,0,0.0,0.0,0,6106,60,489836,C,33216,0.0,1952
Lake,0.0,0,0,0.0,0.0,0,5320,14,426782,C,28940,0.0,1953
Lake,0.0,0,0,0.0,0.0,0,11656,28,288221,D,31704,0.0,1897
Lake,0.0,0,0,0.0,0.0,0,10890,17,741578,C,55076,0.0,1978
Lake,0.0,0,0,0.0,0.0,0,2555,50,190928,D,13899,0.0,1927
Lake,0.0,0,0,0.0,0.0,0,15376,14,968513,D,77764,0.0,1916
Lake,0.0,0,0,0.0,0.0,0,13900,28,875542,D,70299,0.0,1936
Lake,0.0,0,0,0.0,0.0,0,3750,18,300833,C,20400,0.0,1993
Lake,0.0,0,0,0.0,0.0,0,16262,36,1024321,D,82245,0.0,1927
Lake,0.0,0,0,0.0,0.0,0,14720,14,927192,D,74446,0.0,1924
Lake,0.0,0,0,0.0,0.0,0,2764,18,206546,D,15036,0.0,1905
Lake,0.0,0,0,0.0,0.0,0,6111,14,456658,D,33243,0.0,1901
Lake,0.0,0,0,0.0,0.0,0,17229,14,1173247,C,87135,0.0,1954
Lake,0.0,0,0,0.0,0.0,0,5440,36,549440,D,44390,0.0,1912
Lake,0.0,0,0,0.0,0.0,0,3000,17,240666,C,16320,0.0,1981
Lake,0.0,0,0,0.0,0.0,0,4150,14,515354,B,33864,0.0,1971
Lake,0.0,0,0,0.0,0.0,0,2562,15,205529,C,13937,0.0,1953
Lake,0.0,0,0,0.0,0.0,0,2600,15,208577,C,14144,0.0,1958
Lake,0.0,0,0,0.0,0.0,0,6190,18,462561,D,33673,0.0,1906
Lake,0.0,0,0,0.0,0.0,0,6187,16,462337,D,33657,0.0,1926
Lake,0.0,0,0,0.0,0.0,0,7150,17,534300,D,38896,0.0,1931
Lake,0.0,0,0,0.0,0.0,0,6200,14,463309,D,33728,0.0,1930
Lake,0.0,0,0,0.0,0.0,0,3840,12,286952,D,20889,0.0,1930
Lake,0.0,0,0,0.0,0.0,0,7150,12,573588,C,38896,0.0,1948
Lake,0.0,0,0,0.0,0.0,0,2995,16,251580,B,16292,0.0,1982
Lake,0.0,0,0,0.0,0.0,0,7016,13,589344,B,38167,0.0,1941
Lake,0.0,0,0,0.0,0.0,0,6250,14,467045,D,34000,0.0,1934
Lake,0.0,0,0,0.0,0.0,0,5875,13,399500,B,33957,0.0,1943
Lake,0.0,0,0,0.0,0.0,0,6218,19,498821,C,33825,0.0,1956
Lake,0.0,0,0,0.0,0.0,0,42356,20,6168092,C,648046,0.0,1974
Lake,0.0,0,0,0.0,0.0,0,10959,18,746277,C,55425,0.0,1961
Lake,0.0,0,0,0.0,0.0,0,9375,16,752083,C,51000,0.0,1952
Lake,0.0,0,0,0.0,0.0,0,10225,18,732205,B,51712,0.0,1947
Lake,0.0,0,0,0.0,0.0,0,16775,13,1056634,D,84839,0.0,1930
Lake,0.0,0,0,0.0,0.0,0,39903,14,2229126,D,183154,0.0,2002
Lake,0.0,0,0,0.0,0.0,0,12407,14,844882,C,62748,0.0,1941
Lake,0.0,0,0,0.0,0.0,0,3125,12,233522,D,17000,0.0,1987
Lake,0.0,0,0,0.0,0.0,0,2926,14,218652,D,15917,0.0,1993
Lake,0.0,0,0,0.0,0.0,0,27148,12,1728988,B,124609,0.0,1938
Lake,0.0,0,0,0.0,0.0,0,13680,26,861684,D,69186,0.0,1912
Lake,0.0,0,0,0.0,0.0,0,740,12,96019,D,6038,0.0,1932
Lake,0.0,0,0,0.0,0.0,0,2713,16,227892,B,14758,0.0,1968
Lake,0.0,0,0,0.0,0.0,0,53206,14,1952902,D,214819,0.0,1949
Lake,0.0,0,0,0.0,0.0,0,22233,16,1415964,B,102049,0.0,1978
Lake,0.0,0,0,0.0,0.0,0,47040,40,1726581,D,189924,0.0,2002
Lake,0.0,0,0,0.0,0.0,0,3125,13,388068,B,25500,0.0,1966
Lake,0.0,0,0,0.0,0.0,0,4800,14,403200,B,26112,0.0,1962
North Chicago,0.0,0,0,0.0,0.0,0,36385,12,4079318,B,293808,0.0,1955
North Chicago,0.0,0,0,0.0,0.0,0,40000,12,4936363,A,323000,0.0,1987
North Chicago,0.0,0,0,0.0,0.0,0,20000,16,2690769,B,193800,0.0,1962
North Chicago,0.0,0,0,0.0,0.0,0,3895,14,524027,B,37742,0.0,1972
North Chicago,0.0,0,0,0.0,0.0,0,8518,30,5207127,C,82539,0.0,1930
North Chicago,0.0,0,0,0.0,0.0,0,30657,18,3437121,B,247555,0.0,1975
North Chicago,0.0,0,0,0.0,0.0,0,15184,12,1961989,C,147132,0.0,1903
North Chicago,0.0,0,0,0.0,0.0,0,33613,28,3619399,C,271424,0.0,1939
North Chicago,0.0,0,0,0.0,0.0,0,48550,24,5227794,C,392041,0.0,1925
North Chicago,0.0,0,0,0.0,0.0,0,19824,16,2935754,A,192094,0.0,2001
North Chicago,0.0,0,0,0.0,0.0,0,6066,8,816110,B,58779,0.0,1957
North Chicago,0.0,0,0,0.0,0.0,0,15800,14,2679510,C,242411,0.0,1918
North Chicago,0.0,0,0,0.0,0.0,0,8790,12,1739653,B,85175,0.0,1967
North Chicago,0.0,0,0,0.0,0.0,0,2132,26,383244,C,20659,0.0,1924
North Chicago,0.0,0,0,0.0,0.0,0,2440,12,315282,C,23643,0.0,1918
North Chicago,0.0,0,0,0.0,0.0,0,73642,14,7519981,B,594659,0.0,1944
North Chicago,0.0,0,0,0.0,0.0,0,42552,50,4770733,B,343607,0.0,1942
North Chicago,0.0,0,0,0.0,0.0,0,29904,50,3220020,C,241474,0.0,1927
North Chicago,0.0,0,0,0.0,0.0,0,1344,11,2681499,B,13023,0.0,1977
North Chicago,0.0,0,0,0.0,0.0,0,9065,12,2660291,B,87839,0.0,1964
North Chicago,0.0,0,0,0.0,0.0,0,6852,31,885376,C,66395,0.0,1931
North Chicago,0.0,0,0,0.0,0.0,0,11228,24,1662764,B,108799,0.0,1949
North Chicago,0.0,0,0,0.0,0.0,0,193780,73,20945856,A,1877728,0.0,2005
North Chicago,0.0,0,0,0.0,0.0,0,98295,29,8721447,A,634985,0.0,1990
North Chicago,0.0,0,0,0.0,0.0,0,39760,21,4457707,B,321062,0.0,1950
North Chicago,0.0,0,0,0.0,0.0,0,39528,25,4878114,A,319188,0.0,1993
North Chicago,0.0,0,0,0.0,0.0,0,49980,27,5381775,C,403588,0.0,1924
North Chicago,0.0,0,0,0.0,0.0,0,44754,26,4819046,C,361388,0.0,1937
North Chicago,0.0,0,0,0.0,0.0,0,62292,24,7064479,A,503007,0.0,1997
North Chicago,0.0,0,0,0.0,0.0,0,18177,16,2445505,B,176135,0.0,1956
North Chicago,0.0,0,0,0.0,0.0,0,57253,26,6005028,B,462317,0.0,1973
North Chicago,0.0,0,0,0.0,0.0,0,49401,21,6096532,A,398913,0.0,1996
North Chicago,0.0,0,0,0.0,0.0,0,9840,30,1441735,C,119187,0.0,1931
North Chicago,0.0,0,0,0.0,0.0,0,94488,15,7529966,B,610392,0.0,1972
North Chicago,0.0,0,0,0.0,0.0,0,6200,18,834138,B,60078,0.0,1970
North Chicago,0.0,0,0,0.0,0.0,0,6300,16,847592,C,61047,0.0,1920
North Chicago,0.0,0,0,0.0,0.0,0,5300,14,713053,B,51357,0.0,1955
North Chicago,0.0,0,0,0.0,0.0,0,3000,12,403615,C,29070,0.0,1894
North Chicago,0.0,0,0,0.0,0.0,0,8506,16,1144384,B,82423,0.0,1946
North Chicago,0.0,0,0,0.0,0.0,0,1487,8,492146,B,18011,0.0,1963
North Chicago,0.0,0,0,0.0,0.0,0,9206,30,2303320,A,148676,0.0,2005
North Chicago,0.0,0,0,0.0,0.0,0,23560,18,2907518,C,190247,0.0,1931
North Chicago,0.0,0,0,0.0,0.0,0,24365,16,3185723,C,275446,0.0,1903
North Chicago,0.0,0,0,0.0,0.0,0,13085,16,1690768,C,126793,0.0,1911
North Chicago,0.0,0,0,0.0,0.0,0,8575,18,1108012,C,83091,0.0,1911
North Chicago,0.0,0,0,0.0,0.0,0,2064,24,266698,C,20000,0.0,1924
North Chicago,0.0,0,0,0.0,0.0,0,52688,27,5975298,A,425455,0.0,1979
North Chicago,0.0,0,0,0.0,0.0,0,110426,27,10314792,A,891689,0.0,1996
North Chicago,0.0,0,0,0.0,0.0,0,269430,75,20928937,C,2175647,0.0,1898
North Chicago,0.0,0,0,0.0,0.0,0,18686,20,3884812,B,226334,0.0,1971
North Chicago,0.0,0,0,0.0,0.0,0,20114,14,2397876,C,194904,0.0,1925
North Chicago,0.0,0,0,0.0,0.0,0,40109,23,1415688,A,388656,0.0,1999
North Chicago,0.0,0,0,0.0,0.0,0,27301,16,3400024,B,264546,0.0,1946
North Chicago,0.0,0,0,0.0,0.0,0,15162,38,2039872,B,146919,0.0,1974
North Chicago,0.0,0,0,0.0,0.0,0,6030,8,883502,C,73038,0.0,1934
North Chicago,0.0,0,0,0.0,0.0,0,40731,14,6521588,A,493354,0.0,1999
North Chicago,0.0,0,0,0.0,0.0,0,12285,14,2089846,A,148802,0.0,2002
North Chicago,0.0,0,0,0.0,0.0,0,60911,20,6219950,B,491856,0.0,1931
North Chicago,0.0,0,0,0.0,0.0,0,24333,18,3896045,A,294733,0.0,1987
North Chicago,0.0,0,0,0.0,0.0,0,160140,20,15139389,B,1551756,0.0,1964
North Chicago,0.0,0,0,0.0,0.0,0,45766,27,5647940,A,369560,0.0,1999
North Chicago,0.0,0,0,0.0,0.0,0,72712,25,7425013,B,587149,0.0,1970
North Chicago,0.0,0,0,0.0,0.0,0,1080,12,666044,B,17442,0.0,1974
North Chicago,0.0,0,0,0.0,0.0,0,3448,16,713109,C,55685,0.0,1939
North Chicago,0.0,0,0,0.0,0.0,0,288901,25,24865183,A,2099588,0.0,1999
South Chicago,0.0,0,0,0.0,0.0,0,35000,16,2500750,B,202002,0.0,1939
South Chicago,0.0,0,0,0.0,0.0,0,27140,20,1939153,C,156638,0.0,1924
South Chicago,0.0,0,0,0.0,0.0,0,55288,16,3087834,C,242963,0.0,1931
South Chicago,0.0,0,0,0.0,0.0,0,143540,32,7562600,C,516098,0.0,1910
South Chicago,0.0,0,0,0.0,0.0,0,920,12,191652,C,7585,0.0,1910
South Chicago,0.0,0,0,0.0,0.0,0,25304,15,1807970,C,146042,0.0,1923
South Chicago,0.0,0,0,0.0,0.0,0,41355,14,2309676,C,181734,0.0,1909
South Chicago,0.0,0,0,0.0,0.0,0,48363,22,3085745,B,212531,0.0,1970
South Chicago,0.0,0,0,0.0,0.0,0,39863,18,3264626,B,230069,0.0,1965
South Chicago,0.0,0,0,0.0,0.0,0,70044,20,3911957,C,307808,0.0,1928
South Chicago,0.0,0,0,0.0,0.0,0,170920,22,9005153,B,614542,0.0,1943
South Chicago,0.0,0,0,0.0,0.0,0,683533,21,32575605,B,2457642,0.0,1962
South Chicago,0.0,0,0,0.0,0.0,0,30673,24,5977207,A,177029,0.0,2001
South Chicago,0.0,0,0,0.0,0.0,0,76889,16,4905813,B,337888,0.0,1962
South Chicago,0.0,0,0,0.0,0.0,0,11267,18,1055154,B,83606,0.0,1936
South Chicago,0.0,0,0,0.0,0.0,0,58015,21,4058149,A,254946,0.0,1999
South Chicago,0.0,0,0,0.0,0.0,0,51840,17,3307591,B,227810,0.0,1971
South Chicago,0.0,0,0,0.0,0.0,0,43896,26,3421533,A,192900,0.0,1996
South Chicago,0.0,0,0,0.0,0.0,0,31100,20,2801126,B,179493,0.0,1969
South Chicago,0.0,0,0,0.0,0.0,0,27179,16,2225855,B,156863,0.0,1957
South Chicago,0.0,0,0,0.0,0.0,0,20704,16,1695577,B,119493,0.0,1949
South Chicago,0.0,0,0,0.0,0.0,0,11558,13,1237639,B,85766,0.0,1958
South Chicago,0.0,0,0,0.0,0.0,0,7140,24,845540,B,58869,0.0,1950
South Chicago,0.0,0,0,0.0,0.0,0,7875,18,932581,B,64929,0.0,1954
South Chicago,0.0,0,0,0.0,0.0,0,33024,16,2704538,B,190598,0.0,1950
South Chicago,0.0,0,0,0.0,0.0,0,6120,15,869047,B,50459,0.0,1954
South Chicago,0.0,0,0,0.0,0.0,0,7375,12,873370,B,60806,0.0,1949
South Chicago,0.0,0,0,0.0,0.0,0,8242,15,853047,C,67955,0.0,1932
South Chicago,0.0,0,0,0.0,0.0,0,15215,17,1424884,C,112902,0.0,1924
South Chicago,0.0,0,0,0.0,0.0,0,900,21,186380,B,7420,0.0,1953
South Chicago,0.0,0,0,0.0,0.0,0,35780,16,2930244,B,206504,0.0,1945
South Chicago,0.0,0,0,0.0,0.0,0,21225,24,1516526,C,122500,0.0,1905
South Chicago,0.0,0,0,0.0,0.0,0,56554,21,3608362,B,248526,0.0,1969
South Chicago,0.0,0,0,0.0,0.0,0,71922,21,4588900,B,316061,0.0,1959
South Chicago,0.0,0,0,0.0,0.0,0,528,12,686577,B,4353,0.0,1951
South Chicago,0.0,0,0,0.0,0.0,0,71662,23,4572311,B,314918,0.0,1953
South Chicago,0.0,0,0,0.0,0.0,0,89940,21,5738517,B,395241,0.0,1955
South Chicago,0.0,0,0,0.0,0.0,0,12500,24,1338509,B,92756,0.0,1953
South Chicago,0.0,0,0,0.0,0.0,0,31500,18,3633315,C,181802,0.0,1913
South Chicago,0.0,0,0,0.0,0.0,0,3650,15,377775,C,30094,0.0,1917
South Chicago,0.0,0,0,0.0,0.0,0,2130,13,316796,B,17561,0.0,1939
South Chicago,0.0,0,0,0.0,0.0,0,49660,13,2773511,B,218230,0.0,1938
South Chicago,0.0,0,0,0.0,0.0,0,67875,15,3790818,C,298276,0.0,1928
South Chicago,0.0,0,0,0.0,0.0,0,42025,20,2347096,B,184678,0.0,1939
South Chicago,0.0,0,0,0.0,0.0,0,70000,16,4466269,B,307615,0.0,1950
South Chicago,0.0,0,0,0.0,0.0,0,6300,18,746065,B,51943,0.0,1969
South Chicago,0.0,0,0,0.0,0.0,0,2300,18,272373,B,18963,0.0,1943
South Chicago,0.0,0,0,0.0,0.0,0,190125,15,7823643,C,683594,0.0,1892
South Chicago,0.0,0,0,0.0,0.0,0,85500,38,6108975,A,493463,0.0,1999
South Chicago,0.0,0,0,0.0,0.0,0,6924,13,716634,C,57088,0.0,1929
South Chicago,0.0,0,0,0.0,0.0,0,672,13,73381,C,5540,0.0,1929
South Chicago,0.0,0,0,0.0,0.0,0,15935,14,1492312,C,118245,0.0,1934
South Chicago,0.0,0,0,0.0,0.0,0,15935,18,1706332,B,118245,0.0,1978
South Chicago,0.0,0,0,0.0,0.0,0,8580,16,888030,C,70742,0.0,1921
South Chicago,0.0,0,0,0.0,0.0,0,12025,64,1126141,B,89231,0.0,1903
South Chicago,0.0,0,0,0.0,0.0,0,17280,57,2218366,A,175954,0.0,1926
South Chicago,0.0,0,0,0.0,0.0,0,5000,12,517500,C,41225,0.0,1885
South Chicago,0.0,0,0,0.0,0.0,0,4250,12,503298,B,35041,0.0,1978
South Chicago,0.0,0,0,0.0,0.0,0,18438,14,1974355,B,136819,0.0,1961
South Chicago,0.0,0,0,0.0,0.0,0,9400,12,1871006,A,77503,0.0,2002
South Chicago,0.0,0,0,0.0,0.0,0,8348,12,864018,C,68829,0.0,1924
South Chicago,0.0,0,0,0.0,0.0,0,2880,12,341058,B,23745,0.0,1962
South Chicago,0.0,0,0,0.0,0.0,0,4161,10,1130964,B,34307,0.0,1951
South Chicago,0.0,0,0,0.0,0.0,0,12499,12,1338402,B,92748,0.0,1949
South Chicago,0.0,0,0,0.0,0.0,0,4275,12,506258,B,35247,0.0,1944
South Chicago,0.0,0,0,0.0,0.0,0,5483,12,567490,C,45207,0.0,1886
South Chicago,0.0,0,0,0.0,0.0,0,2184,10,563407,B,18007,0.0,1965
South Chicago,0.0,0,0,0.0,0.0,0,3700,14,614965,A,28981,0.0,2010
South Chicago,0.0,0,0,0.0,0.0,0,45546,67,2543744,B,200151,0.0,1938
South Chicago,0.0,0,0,0.0,0.0,0,117000,46,4814550,C,420673,0.0,1931
South Chicago,0.0,0,0,0.0,0.0,0,27020,16,1930579,C,155945,0.0,1916
South Chicago,0.0,0,0,0.0,0.0,0,28746,50,2053901,C,165907,0.0,1921
South Chicago,0.0,0,0,0.0,0.0,0,28710,42,2051329,C,165699,0.0,1911
South Chicago,0.0,0,0,0.0,0.0,0,35175,40,2513253,C,203012,0.0,1900
South Chicago,0.0,0,0,0.0,0.0,0,7392,19,765072,C,60947,0.0,1911
South Chicago,0.0,0,0,0.0,0.0,0,33280,60,2377856,C,192075,0.0,1917
South Chicago,0.0,0,0,0.0,0.0,0,38992,20,3508039,A,225042,0.0,1987
South Chicago,0.0,0,0,0.0,0.0,0,62800,64,3507380,C,275974,0.0,1911
South Chicago,0.0,0,0,0.0,0.0,0,24967,17,2044701,B,144097,0.0,1953
South Chicago,0.0,0,0,0.0,0.0,0,17000,20,1592050,C,126148,0.0,1912
South Chicago,0.0,0,0,0.0,0.0,0,10546,21,987632,C,78256,0.0,1916
South Chicago,0.0,0,0,0.0,0.0,0,7460,14,772110,C,61507,0.0,1912
South Chicago,0.0,0,0,0.0,0.0,0,28000,28,2000600,C,161602,0.0,1902
South Chicago,0.0,0,0,0.0,0.0,0,26278,21,2152067,B,151663,0.0,1949
South Chicago,0.0,0,0,0.0,0.0,0,13262,16,1241986,C,98410,0.0,1921
South Chicago,0.0,0,0,0.0,0.0,0,23323,20,2098327,A,134608,0.0,1986
